time,rpm,timing_c1,engine_load,speed,maf,throttle,intake_air_temp,o2_sensor_voltage,o2_sensor_voltage2
1535.4,2666,27.0,32.9,98,21.18,19.2,13,0.722,0.176
1536.3,2666,27.2,33.1,97,23.59,20.0,13,0.245,0.195
1537.2,2663,27.5,33.7,99,21.38,18.8,13,0.210,0.263
1538.1,2650,25.5,36.4,99,23.10,19.1,13,0.160,0.415
1539.0,2656,25.5,40.0,98,29.38,22.0,13,0.180,0.463
1539.9,2674,25.0,41.2,98,29.65,21.3,13,0.246,0.535
1540.8,2676,25.4,42.5,97,30.19,19.2,13,0.835,0.571
1541.7,2679,27.0,43.5,98,30.76,20.2,13,0.836,0.610
1542.6,2688,27.7,41.5,99,31.73,23.1,13,0.845,0.620
1543.5,2702,29.5,31.4,99,29.74,22.8,13,0.736,0.620
1544.4,2706,30.4,39.5,99,30.03,23.0,13,0.205,0.610
1545.3,2725,31.4,52.2,100,42.21,32.9,13,0.151,0.537
1546.2,2785,31.0,60.4,100,41.14,31.3,13,0.245,0.430
1547.1,2818,31.0,59.7,101,38.63,28.8,13,0.745,0.425
1548.0,2856,31.1,58.4,103,30.13,21.6,13,0.792,0.485
1548.9,2886,33.0,56.3,104,34.06,23.0,13,0.880,0.685
1549.8,2896,32.4,51.9,106,42.83,30.2,12,0.800,0.675
1550.7,2918,30.0,33.7,108,31.26,24.5,12,0.715,0.673
1551.6,2895,28.1,38.7,107,23.98,19.2,12,0.605,0.725
1552.5,2874,26.0,47.1,106,27.58,23.5,12,0.641,0.726
1553.4,2870,29.0,41.7,106,26.37,22.3,12,0.700,0.730
1554.3,2844,29.3,34.7,106,22.28,15.3,12,0.412,0.682
1555.2,2773,31.0,14.1,104,16.61,15.3,12,0.176,0.615
1556.1,2719,31.0,14.7,103,12.08,15.5,12,0.155,0.355
1557.0,2665,30.6,15.9,101,21.18,24.3,12,0.414,0.404
1557.9,2660,26.5,23.5,100,19.69,23.1,12,0.850,0.530
1558.8,2648,26.8,23.5,98,15.98,17.6,12,0.491,0.588
1559.7,2600,30.5,31.6,98,20.06,18.5,12,0.152,0.675
1560.6,2595,29.6,36.9,97,28.02,21.6,12,0.815,0.695
1561.5,2586,27.0,30.2,95,25.57,21.8,12,0.824,0.715
1562.4,2590,26.4,34.9,95,25.06,22.1,12,0.865,0.680
1563.3,2600,25.5,44.7,95,32.79,25.1,12,0.846,0.675
1564.2,2626,26.0,43.8,95,31.44,24.0,12,0.820,0.665
1565.1,2628,27.2,40.3,96,29.16,20.8,12,0.840,0.665
1566.0,2631,30.5,25.9,96,23.25,19.6,12,0.751,0.664
1566.9,2617,31.6,23.8,96,17.53,17.8,12,0.450,0.650
1567.8,2599,32.9,20.4,95,13.67,16.1,12,0.465,0.643
1568.7,2570,30.0,26.4,95,16.92,17.1,12,0.493,0.630
1569.6,2576,29.3,31.7,94,23.37,20.0,12,0.800,0.603
1570.5,2586,26.5,33.7,96,22.62,18.9,12,0.674,0.576
1571.4,2591,29.5,29.2,96,21.20,17.3,12,0.140,0.585
1572.3,2591,31.7,22.7,96,15.40,17.0,12,0.444,0.573
1573.2,2578,24.5,41.6,96,22.08,19.0,12,0.775,0.550
1574.1,2588,24.6,41.2,96,31.44,23.5,12,0.280,0.584
1575.0,2606,25.0,37.6,95,27.22,21.8,12,0.402,0.617
1575.9,2596,27.8,32.0,95,22.19,19.5,12,0.790,0.635
1576.8,2577,31.1,23.2,96,15.65,16.9,12,0.733,0.637
1577.7,2531,31.5,17.6,95,13.33,16.0,12,0.630,0.640
1578.6,2499,30.5,16.9,94,9.00,13.3,12,0.090,0.461
1579.5,2434,26.5,10.6,93,8.21,13.7,12,0.097,0.289
1580.4,2396,26.3,11.0,91,7.25,14.5,12,0.135,0.275
1581.3,2348,26.0,12.2,88,7.53,13.9,12,0.348,0.257
1582.2,2254,27.5,16.7,87,9.31,13.7,12,0.835,0.195
1583.1,2248,28.2,23.2,85,15.34,17.6,12,0.840,0.215
1584.0,2225,22.0,38.8,83,20.82,19.4,12,0.840,0.244
1584.9,2235,22.7,43.1,81,28.04,22.7,12,0.800,0.345
1585.8,2249,24.0,57.3,82,34.09,26.2,12,0.562,0.311
1586.7,2311,22.7,60.2,83,39.05,30.2,12,0.085,0.190
1587.6,2329,21.5,64.3,85,42.58,34.5,12,0.453,0.173
1588.5,2386,21.5,63.8,86,42.15,33.4,12,0.787,0.150
1589.4,2409,22.9,60.3,87,41.35,31.0,12,0.850,0.200
1590.3,2434,25.5,52.2,90,27.94,25.6,12,0.869,0.330
1591.2,2427,23.7,47.6,90,28.45,22.2,12,0.904,0.730
1592.1,2429,23.5,43.4,89,29.40,23.9,12,0.815,0.725
1593.0,2432,26.5,45.1,89,30.88,23.2,12,0.824,0.715
1593.9,2425,25.5,44.7,89,30.79,22.4,12,0.850,0.680
1594.8,2418,24.0,43.9,89,29.20,22.4,12,0.642,0.655
1595.7,2423,24.7,44.0,89,29.52,22.5,12,0.210,0.555
1596.6,2428,25.8,44.3,88,30.89,23.5,12,0.158,0.507
1597.5,2446,30.0,48.8,89,31.33,23.5,12,0.203,0.429
1598.4,2457,28.5,47.5,90,31.19,23.5,12,0.775,0.390
1599.3,2472,26.0,40.4,91,22.18,20.9,12,0.636,0.401
1600.2,2464,26.7,36.6,91,21.92,18.0,12,0.280,0.460
1601.1,2451,27.5,29.0,91,18.49,18.0,12,0.529,0.446
1602.0,2408,28.0,22.4,90,16.52,17.5,12,0.890,0.415
1602.9,2396,27.9,14.5,88,9.50,14.5,12,0.585,0.347
1603.8,2351,27.5,14.9,88,9.53,14.5,12,0.291,0.255
1604.7,2327,27.5,15.0,88,9.59,14.5,12,0.120,0.265
1605.6,2293,27.5,15.3,85,9.87,15.5,12,0.109,0.272
1606.5,2288,25.2,23.9,85,11.51,16.9,12,0.075,0.310
1607.4,2295,22.6,39.2,84,27.78,20.5,12,0.348,0.379
1608.3,2340,24.5,43.6,85,25.59,21.2,12,0.744,0.540
1609.2,2358,24.5,48.3,86,22.80,18.4,12,0.780,0.535
1610.1,2390,24.5,56.1,87,37.48,22.4,12,0.681,0.517
1611.0,2444,24.8,56.6,87,37.50,28.2,12,0.240,0.245
1611.9,2516,25.5,58.4,91,38.76,28.4,12,0.352,0.248
1612.8,2572,25.7,52.8,92,37.01,28.1,12,0.715,0.270
1613.7,2622,26.0,43.1,94,20.23,18.0,12,0.778,0.387
1614.6,2647,26.5,38.7,94,21.98,18.4,12,0.860,0.640
1615.5,2643,27.3,34.2,95,25.42,20.0,12,0.852,0.680
1616.4,2625,33.0,29.0,96,27.87,21.1,12,0.841,0.734
1617.3,2644,30.1,32.1,97,30.92,23.1,12,0.820,0.700
1618.2,2668,25.0,42.4,97,27.76,21.7,12,0.670,0.697
1619.1,2678,26.4,39.4,97,25.45,20.0,12,0.225,0.680
1620.0,2679,28.0,34.5,98,26.53,21.2,11,0.337,0.674
1620.9,2688,28.0,36.3,99,25.68,20.9,11,0.500,0.655
1621.8,2685,28.4,36.6,100,24.22,20.0,11,0.500,0.660
1622.7,2678,29.5,32.5,98,23.96,20.0,11,0.463,0.664
1623.6,2677,28.9,34.5,98,24.06,20.0,11,0.335,0.655
1624.5,2675,28.0,39.2,99,27.82,20.7,11,0.297,0.656
1625.4,2677,28.6,37.9,99,27.41,21.1,11,0.240,0.660
1626.3,2677,28.9,37.1,98,26.65,20.8,11,0.550,0.651
1627.2,2674,28.5,38.0,98,26.86,21.0,11,0.729,0.639
1628.1,2672,28.7,37.9,98,27.06,21.2,12,0.365,0.620
1629.0,2670,29.0,37.6,99,27.16,21.0,12,0.524,0.619
1629.9,2678,29.0,37.5,99,27.06,20.8,11,0.805,0.615
1630.8,2680,29.0,37.3,100,26.78,20.8,11,0.210,0.605
1631.7,2681,29.0,37.3,98,26.71,20.8,11,0.281,0.597
1632.6,2677,29.2,36.6,98,26.45,20.8,11,0.575,0.615
1633.5,2672,29.4,35.3,98,25.04,20.4,11,0.410,0.613
1634.4,2668,27.5,38.6,98,26.45,20.6,11,0.150,0.610
1635.3,2676,27.7,42.2,99,31.21,23.1,11,0.397,0.570
1636.2,2691,28.5,44.3,99,32.00,23.3,11,0.520,0.522
1637.1,2702,28.3,43.7,100,32.18,23.3,11,0.320,0.495
1638.0,2710,28.2,42.7,101,30.13,21.2,11,0.420,0.487
1638.9,2710,30.0,37.9,101,28.39,20.9,11,0.565,0.470
1639.8,2704,30.1,33.2,101,23.71,19.6,11,0.330,0.480
1640.7,2683,30.5,28.6,98,22.04,19.3,11,0.250,0.495
1641.6,2672,30.5,28.2,98,20.22,18.8,11,0.765,0.510
1642.5,2649,30.3,27.1,98,19.65,18.4,11,0.805,0.518
1643.4,2596,28.0,19.2,97,16.40,18.2,11,0.865,0.535
1644.3,2582,27.3,14.9,96,9.35,17.6,11,0.433,0.432
1645.2,2553,24.5,42.0,95,19.49,20.0,11,0.115,0.317
1646.1,2568,25.1,42.7,95,30.68,23.4,11,0.210,0.385
1647.0,2586,26.0,44.3,95,28.80,22.0,11,0.208,0.408
1647.9,2601,26.0,45.1,95,30.11,22.4,11,0.229,0.445
1648.8,2611,26.4,45.1,95,31.97,23.5,11,0.815,0.442
1649.7,2625,27.0,45.1,96,32.24,23.5,11,0.667,0.439
1650.6,2647,27.0,44.4,96,32.11,23.4,11,0.346,0.435
1651.5,2659,28.2,44.8,96,31.87,23.1,11,0.705,0.458
1652.4,2679,31.0,48.6,98,33.27,23.4,11,0.706,0.479
1653.3,2693,30.8,48.2,98,34.40,23.9,11,0.710,0.465
1654.2,2710,30.5,47.5,100,33.80,23.9,11,0.486,0.459
1655.1,2727,29.5,40.8,100,31.62,23.3,11,0.334,0.445
1656.0,2733,29.2,35.6,100,28.32,22.0,11,0.810,0.445
1656.9,2741,28.5,33.3,101,24.23,20.4,11,0.616,0.452
1657.8,2729,27.9,34.4,101,22.17,19.0,11,0.150,0.480
1658.7,2728,28.4,35.6,100,26.34,20.8,11,0.505,0.515
1659.6,2725,31.0,34.9,101,28.46,21.6,11,0.529,0.530
1660.5,2717,32.4,28.8,101,26.53,21.7,11,0.185,0.485
1661.4,2703,33.5,21.6,101,15.55,16.9,11,0.414,0.522
1662.3,2677,33.5,21.6,100,15.68,17.1,11,0.420,0.555
1663.2,2654,32.3,23.5,99,16.49,17.5,11,0.165,0.555
1664.1,2639,30.8,27.0,98,18.86,18.4,11,0.157,0.537
1665.0,2640,29.0,49.8,97,26.59,20.7,11,0.149,0.510
1665.9,2659,29.1,49.4,97,37.08,26.7,11,0.135,0.460
1666.8,2694,29.5,47.5,98,34.74,25.4,11,0.215,0.416
1667.7,2710,28.4,46.1,98,34.32,23.9,11,0.500,0.390
1668.6,2727,26.5,42.4,98,31.75,22.7,11,0.575,0.393
1669.5,2743,27.5,43.4,99,32.35,22.8,11,0.735,0.405
1670.4,2750,28.6,45.1,100,34.46,23.9,11,0.572,0.397
1671.3,2768,29.5,45.4,101,34.15,23.9,11,0.455,0.385
1672.2,2777,29.3,44.0,102,33.55,23.9,11,0.740,0.400
1673.1,2789,29.0,40.0,102,29.61,23.0,11,0.764,0.414
1674.0,2797,29.2,39.4,103,29.59,22.3,11,0.810,0.465
1674.9,2798,29.5,38.4,105,29.49,22.0,11,0.694,0.481
1675.8,2799,29.0,44.6,104,34.01,24.1,11,0.533,0.482
1676.7,2822,29.8,48.2,103,40.82,29.0,11,0.150,0.285
1677.6,2850,31.5,46.7,106,36.06,27.1,11,0.286,0.292
1678.5,2882,32.5,48.8,106,36.69,25.4,11,0.635,0.325
1679.4,2893,33.6,52.5,106,39.75,28.2,11,0.523,0.341
1680.3,2926,34.5,26.8,106,27.35,23.6,11,0.386,0.365
1681.2,2761,31.6,14.3,106,4.50,10.6,11,0.010,0.254
1682.1,2530,25.0,47.5,105,21.97,17.9,11,0.271,0.274
1683.0,2310,25.0,49.1,105,32.64,24.9,11,0.815,0.630
1683.9,2312,24.7,50.5,104,30.57,22.7,11,0.605,0.600
1684.8,2314,23.5,45.9,104,29.69,22.4,11,0.478,0.545
1685.7,2311,24.0,45.9,104,29.39,22.1,11,0.800,0.405
1686.6,2310,24.6,46.0,105,31.95,25.5,11,0.739,0.352
1687.5,2318,25.5,56.9,105,33.26,25.9,11,0.645,0.220
1688.4,2323,25.6,56.9,105,36.22,27.5,11,0.713,0.201
1689.3,2339,26.0,57.6,106,36.44,27.5,11,0.778,0.175
1690.2,2347,26.0,57.8,107,36.78,27.5,11,0.800,0.180
1691.1,2357,26.0,58.4,106,37.45,27.8,11,0.597,0.182
1692.0,2361,26.0,58.6,107,37.51,27.9,11,0.230,0.190
1692.9,2364,26.0,58.8,108,37.74,28.6,11,0.442,0.192
1693.8,2371,25.5,59.4,108,38.82,29.1,11,0.626,0.195
1694.7,2378,25.3,60.0,108,40.98,30.6,11,0.165,0.171
1695.6,2388,24.5,60.4,109,40.83,30.8,11,0.342,0.158
1696.5,2399,24.0,61.4,109,40.83,31.0,11,0.810,0.170
1697.4,2401,23.5,63.1,110,41.28,31.4,11,0.611,0.188
1698.3,2404,23.0,62.2,110,41.38,30.8,11,0.422,0.229
1699.2,2406,23.5,60.4,110,41.42,29.0,11,0.840,0.355
1700.1,2409,24.5,56.1,110,36.78,28.6,11,0.685,0.395
1701.0,2415,24.3,58.0,110,38.10,28.6,10,0.300,0.545
1701.9,2419,24.0,60.8,109,42.91,33.3,10,0.291,0.471
1702.8,2431,23.5,62.2,110,43.05,31.8,10,0.336,0.345
1703.7,2440,24.0,61.0,111,43.05,27.8,10,0.845,0.360
1704.6,2453,25.0,54.5,112,40.86,29.4,10,0.607,0.402
1705.5,2468,25.3,57.3,112,41.64,31.4,10,0.140,0.515
1706.4,2477,25.6,60.7,111,45.23,36.9,10,0.328,0.436
1707.3,2497,26.0,58.8,112,41.64,32.8,10,0.390,0.366
1708.2,2523,27.2,57.2,114,37.03,27.1,10,0.175,0.395
1709.1,2524,28.4,54.5,115,30.05,23.1,10,0.420,0.410
1710.0,2525,27.5,37.5,114,24.82,21.6,10,0.589,0.432
1710.9,2516,26.8,30.6,114,18.86,18.8,10,0.115,0.280
1711.8,2504,25.5,35.3,114,20.59,18.6,10,0.306,0.298
1712.7,2474,26.5,29.1,114,19.16,18.3,10,0.830,0.380
1713.6,2474,28.0,13.7,114,9.32,14.9,10,0.813,0.354
1714.5,2428,29.3,17.0,114,10.49,15.0,10,0.775,0.235
1715.4,2429,31.0,23.5,112,20.82,19.2,10,0.785,0.254
1716.3,2428,26.8,32.0,111,23.15,19.7,10,0.800,0.300
1717.2,2434,24.8,41.8,110,28.74,22.4,10,0.818,0.459
1718.1,2446,27.5,53.3,110,32.64,24.1,10,0.662,0.584
1719.0,2464,27.5,53.1,111,35.19,26.2,10,0.170,0.530
1719.9,2477,27.6,52.8,114,33.81,25.5,10,0.260,0.465
1720.8,2487,28.0,52.2,113,34.33,25.5,10,0.398,0.390
1721.7,2490,28.4,51.7,113,35.07,25.5,10,0.795,0.385
1722.6,2496,29.5,49.8,114,34.10,24.9,10,0.738,0.385
1723.5,2494,29.3,49.5,114,33.07,23.9,10,0.410,0.355
1724.4,2492,29.0,48.6,113,31.81,23.5,10,0.544,0.382
1725.3,2483,28.1,46.9,113,30.56,22.9,10,0.840,0.495
1726.2,2482,27.0,43.9,113,24.65,20.4,10,0.751,0.504
1727.1,2452,26.8,41.1,113,25.40,20.5,10,0.570,0.535
1728.0,2452,26.5,36.5,113,30.18,23.1,10,0.545,0.517
1728.9,2441,28.2,42.9,113,31.22,23.4,10,0.495,0.455
1729.8,2444,30.0,51.8,112,34.77,25.5,10,0.616,0.428
1730.7,2454,29.0,52.5,111,34.39,25.5,10,0.750,0.386
1731.6,2458,29.2,52.2,111,34.25,25.5,10,0.835,0.410
1732.5,2464,29.5,50.6,113,35.96,26.7,10,0.828,0.431
1733.4,2475,29.0,52.1,112,35.02,26.2,10,0.815,0.490
1734.3,2476,29.1,53.7,111,33.14,24.3,10,0.830,0.513
1735.2,2476,29.5,52.9,112,34.18,24.9,10,0.827,0.540
1736.1,2482,29.7,51.4,112,35.11,25.9,10,0.815,0.550
1737.0,2486,30.0,46.3,113,29.71,23.1,10,0.675,0.558
1737.9,2480,30.0,51.0,113,32.89,23.6,10,0.566,0.569
1738.8,2474,29.1,47.7,113,36.08,26.3,10,0.765,0.525
1739.7,2465,27.5,34.1,114,29.79,24.4,10,0.763,0.502
1740.6,2459,28.2,39.9,113,30.85,23.0,10,0.760,0.410
1741.5,2460,29.0,49.4,112,35.28,26.3,10,0.746,0.375
1742.4,2462,28.5,47.1,113,33.62,26.0,10,0.725,0.285
1743.3,2462,27.8,44.4,114,29.07,24.7,10,0.782,0.294
1744.2,2458,25.0,42.4,112,28.13,23.3,10,0.832,0.315
1745.1,2449,25.6,41.4,112,27.22,21.5,10,0.870,0.410
1746.0,2438,26.5,39.6,111,26.13,20.8,10,0.853,0.450
1746.9,2416,27.5,34.8,111,23.06,20.0,10,0.830,0.530
1747.8,2406,26.9,30.6,110,16.35,16.5,10,0.370,0.488
1748.7,2384,24.0,37.3,108,20.61,18.1,10,0.108,0.444
1749.6,2378,23.6,38.1,108,25.05,20.4,10,0.360,0.430
1750.5,2371,23.0,40.4,108,26.87,20.8,10,0.378,0.441
1751.4,2357,23.3,40.7,108,26.60,21.2,10,0.420,0.485
1752.3,2357,23.8,41.2,107,25.17,20.4,10,0.396,0.465
1753.2,2354,27.0,47.5,107,29.69,22.7,10,0.358,0.430
1754.1,2364,27.1,53.4,107,37.27,28.6,10,0.225,0.340
1755.0,2380,27.5,58.8,107,38.48,28.6,10,0.351,0.264
1755.9,2391,27.7,56.9,108,39.24,28.6,10,0.850,0.310
1756.8,2404,28.0,52.9,110,33.82,26.4,10,0.814,0.338
1757.7,2409,28.0,51.0,110,32.33,24.2,10,0.740,0.440
1758.6,2405,27.9,48.0,109,28.17,21.2,10,0.774,0.436
1759.5,2387,27.0,27.5,109,23.97,20.1,10,0.778,0.428
1760.4,2367,26.7,27.5,108,17.50,17.6,10,0.610,0.320
1761.3,2333,26.0,27.5,108,17.65,18.5,10,0.652,0.322
1762.2,2318,25.8,27.6,108,17.86,20.0,10,0.870,0.340
1763.1,2298,25.5,28.2,105,21.59,20.6,10,0.859,0.360
1764.0,2294,25.5,38.3,105,23.51,21.4,10,0.825,0.505
1764.9,2290,25.3,50.6,104,32.33,24.3,10,0.846,0.552
1765.8,2288,24.0,34.1,104,26.15,21.5,10,0.774,0.612
1766.7,2276,25.0,31.9,104,19.46,17.3,10,0.195,0.475
1767.6,2260,27.5,22.0,103,27.11,19.8,10,0.375,0.490
1768.5,2255,25.3,30.7,103,27.29,22.0,10,0.855,0.550
1769.4,2255,23.0,45.5,102,27.99,22.0,10,0.782,0.566
1770.3,2246,23.5,38.0,103,26.29,21.6,10,0.665,0.605
1771.2,2239,23.5,31.6,104,20.27,18.4,10,0.438,0.440
1772.1,2222,23.5,39.2,101,22.44,18.5,10,0.290,0.252
1773.0,2215,22.8,39.4,101,24.59,18.8,10,0.465,0.320
1773.9,2205,21.0,40.4,100,23.61,18.8,10,0.387,0.313
1774.8,2202,21.3,40.6,100,23.62,18.8,10,0.105,0.265
1775.7,2199,22.0,41.2,100,23.80,19.0,10,0.099,0.263
1776.6,2195,22.0,42.1,100,24.32,19.5,10,0.080,0.255
1777.5,2194,22.1,43.6,100,25.97,21.2,10,0.138,0.266
1778.4,2198,22.5,52.9,100,28.42,22.4,10,0.219,0.285
1779.3,2210,23.2,52.5,100,32.45,25.5,10,0.515,0.279
1780.2,2229,25.5,49.4,101,30.69,24.3,10,0.607,0.285
1781.1,2251,25.8,51.4,101,28.95,22.7,10,0.815,0.330
1782.0,2254,26.0,53.0,101,27.64,20.8,10,0.551,0.354
1782.9,2262,26.0,45.9,103,25.25,20.0,10,0.332,0.385
1783.8,2259,26.3,46.8,103,23.82,18.9,10,0.185,0.390
1784.7,2256,27.0,49.8,102,30.79,23.5,10,0.247,0.379
1785.6,2269,25.7,44.9,103,27.90,23.1,10,0.362,0.340
1786.5,2270,24.9,38.6,104,19.27,21.2,10,0.825,0.371
1787.4,2271,27.5,50.6,103,24.52,22.2,10,0.820,0.410
1788.3,2279,27.5,51.0,103,31.41,24.3,10,0.755,0.378
1789.2,2293,27.5,53.3,104,31.31,23.4,10,0.736,0.347
1790.1,2291,26.8,50.9,104,31.13,22.0,10,0.655,0.315
1791.0,2289,25.5,42.7,104,27.91,20.4,10,0.519,0.309
1791.9,2294,26.7,46.0,104,28.92,19.4,10,0.070,0.280
1792.8,2297,28.0,51.4,103,32.28,24.3,10,0.243,0.270
1793.7,2304,28.0,52.0,103,32.62,24.6,10,0.498,0.250
1794.6,2313,27.8,52.5,104,33.11,25.1,10,0.825,0.243
1795.5,2324,27.5,52.5,105,32.96,25.1,10,0.822,0.257
1796.4,2328,26.2,46.4,105,30.79,24.5,10,0.815,0.300
1797.3,2328,25.2,38.8,106,25.29,20.8,10,0.581,0.323
1798.2,2322,28.0,45.5,106,28.20,21.9,10,0.316,0.360
1799.1,2329,27.6,52.6,105,33.60,25.5,10,0.660,0.358
1800.0,2354,25.0,63.1,106,35.89,26.8,10,0.652,0.355
1800.9,2360,25.5,62.7,107,40.38,30.6,10,0.125,0.268
1801.8,2380,28.5,49.4,107,36.07,27.8,10,0.243,0.172
1802.7,2375,27.2,46.5,107,29.51,22.6,10,0.815,0.610
1803.6,2369,24.5,38.4,108,22.96,20.4,10,0.570,0.598
1804.5,2367,26.8,47.0,108,25.75,20.3,10,0.304,0.570
1805.4,2359,27.4,50.2,107,30.63,20.0,10,0.740,0.593
1806.3,2344,26.0,38.8,108,28.92,20.9,10,0.751,0.615
1807.2,2334,25.1,40.4,107,27.38,21.8,10,0.785,0.610
1808.1,2325,24.2,43.1,106,26.09,20.0,10,0.543,0.596
1809.0,2322,28.5,45.6,106,28.02,21.0,10,0.235,0.570
1809.9,2325,28.4,47.7,106,32.13,24.7,10,0.203,0.510
1810.8,2331,28.0,47.1,106,33.28,25.3,10,0.185,0.435
1811.7,2334,27.8,48.0,106,35.16,26.7,10,0.305,0.425
1812.6,2340,27.0,55.7,106,33.89,25.9,10,0.395,0.422
1813.5,2352,26.1,58.1,106,33.90,25.0,10,0.840,0.500
1814.4,2368,24.5,63.5,108,44.91,39.2,10,0.571,0.419
1815.3,2409,24.2,63.1,108,43.15,36.7,10,0.156,0.215
1816.2,2415,24.4,62.4,109,39.64,27.5,10,0.865,0.360
1817.1,2431,26.5,55.3,110,37.13,26.9,10,0.847,0.540
1818.0,2431,27.2,54.9,110,34.33,25.9,10,0.725,0.680
1818.9,2431,28.5,53.7,110,36.88,26.9,10,0.648,0.661
1819.8,2431,28.8,52.3,110,36.09,27.4,10,0.530,0.610
1820.7,2430,28.7,50.5,111,33.60,24.7,10,0.568,0.615
1821.6,2425,27.0,47.5,111,31.33,23.2,10,0.519,0.612
1822.5,2424,27.7,50.0,111,29.92,21.8,10,0.260,0.545
1823.4,2421,28.4,54.1,111,32.87,24.3,10,0.506,0.517
1824.3,2408,26.0,46.7,111,32.86,24.3,10,0.830,0.455
1825.2,2405,25.8,39.1,110,32.82,24.3,10,0.485,0.417
1826.1,2396,25.0,38.0,109,30.65,23.8,10,0.254,0.364
1827.0,2385,26.1,40.3,108,27.74,22.7,10,0.820,0.330
1827.9,2371,28.5,48.2,107,26.96,21.7,10,0.662,0.331
1828.8,2358,26.7,43.1,107,21.18,19.2,10,0.310,0.335
1829.7,2329,23.9,33.6,106,5.04,10.6,10,0.145,0.285
1830.6,2268,19.0,7.8,105,5.16,10.6,10,0.013,0.211
1831.5,2202,18.6,8.0,104,5.29,10.6,10,0.000,0.050
1832.4,2119,18.0,8.6,100,5.02,10.6,10,0.000,0.046
1833.3,1920,17.1,9.0,98,5.01,10.6,10,0.000,0.030
1834.2,1563,15.1,10.0,93,4.95,10.6,10,0.000,0.024
1835.1,819,9.5,14.1,83,4.55,10.6,10,0.000,0.021
1836.0,1386,12.3,12.7,80,4.23,10.6,10,0.000,0.025
1836.9,1845,16.0,9.8,71,4.89,10.6,10,0.000,0.019
1837.8,1657,15.1,10.4,68,4.89,10.6,10,0.000,0.005
1838.7,1610,14.3,11.1,63,4.90,10.6,10,0.000,0.003
1839.6,1475,13.0,12.2,58,4.93,10.6,10,0.000,0.000
1840.5,1415,12.7,12.6,57,4.96,10.6,10,0.000,0.000
1841.4,1325,12.0,13.7,51,4.93,10.6,10,0.000,0.000
1842.3,1214,11.4,14.4,49,4.96,10.6,10,0.000,0.000
1843.2,1156,10.7,15.3,46,5.00,10.6,10,0.000,0.000
1844.1,1068,10.0,17.3,42,4.96,10.6,10,0.000,0.000
1845.0,993,4.9,16.8,40,4.82,10.6,10,0.000,0.000
1845.9,914,3.5,16.3,37,4.16,10.6,10,0.379,0.014
1846.8,818,12.5,18.4,34,4.15,10.6,10,0.687,0.032
1847.7,829,12.0,18.3,32,4.14,10.6,10,0.775,0.060
1848.6,842,11.0,18.0,27,4.11,10.6,10,0.558,0.061
1849.5,843,9.7,32.0,26,5.11,10.6,10,0.095,0.065
1850.4,890,8.6,52.5,24,7.92,10.6,10,0.054,0.062
1851.3,1077,9.5,31.3,24,6.55,10.6,10,0.018,0.055
1852.2,1010,9.5,15.0,23,4.16,10.6,10,0.490,0.042
1853.1,864,9.5,17.6,21,4.14,10.6,10,0.549,0.035
1854.0,860,10.8,17.5,20,4.13,10.6,10,0.730,0.065
1854.9,855,12.5,17.3,19,4.11,10.6,10,0.741,0.068
1855.8,846,11.5,17.5,19,4.10,10.6,10,0.755,0.075
1856.7,848,11.3,18.3,18,4.09,10.6,10,0.396,0.075
1857.6,852,10.5,25.5,16,8.06,12.4,10,0.112,0.074
1858.5,1219,14.6,22.6,14,10.82,15.2,10,0.070,0.060
1859.4,1546,21.0,15.7,14,6.04,12.9,10,0.315,0.064
1860.3,1364,20.4,18.1,14,6.92,13.2,10,0.725,0.075
1861.2,1365,20.0,20.5,13,9.07,14.5,10,0.760,0.079
1862.1,1368,20.0,16.9,13,8.03,14.0,10,0.761,0.085
1863.0,1323,20.0,17.1,13,6.21,12.5,10,0.845,0.087
1863.9,1219,20.0,18.8,12,6.32,12.7,10,0.807,0.091
1864.8,1179,19.8,19.6,12,6.59,12.9,10,0.610,0.105
1865.7,1151,19.4,21.0,11,7.46,13.7,10,0.323,0.105
1866.6,1177,19.0,25.1,10,7.68,13.6,10,0.092,0.104
1867.5,1261,19.3,22.4,10,7.95,13.3,10,0.205,0.095
1868.4,1363,20.0,13.3,10,7.20,13.3,10,0.253,0.095
1869.3,1434,20.3,16.0,10,7.26,13.3,10,0.345,0.095
1870.2,1359,20.3,19.6,9,7.46,13.3,10,0.244,0.091
1871.1,1164,19.0,24.3,9,7.66,13.5,10,0.146,0.085
1872.0,1160,18.9,25.2,9,7.94,13.7,10,0.090,0.085
1872.9,1153,18.5,29.0,10,9.92,14.1,10,0.244,0.084
1873.8,1285,19.1,27.9,10,9.91,14.5,10,0.690,0.080
1874.7,1416,20.0,25.5,12,9.82,14.9,10,0.429,0.082
1875.6,1552,19.5,29.0,13,10.11,14.6,10,0.191,0.086
1876.5,1597,20.1,28.9,14,10.65,13.7,10,0.775,0.120
1877.4,1667,21.5,18.0,15,9.08,12.5,10,0.790,0.116
1878.3,1336,18.1,17.7,15,7.37,10.6,10,0.865,0.075
1879.2,1016,12.5,16.9,14,4.28,10.6,10,0.701,0.080
1880.1,1890,17.2,16.0,13,4.96,10.7,10,0.205,0.105
1881.0,1876,23.0,14.1,11,10.13,14.9,10,0.151,0.183
1881.9,1631,21.6,19.7,11,9.88,14.7,10,0.069,0.415
1882.8,1655,21.3,21.9,10,9.45,14.1,10,0.145,0.227
